filename	mictype	roomsize	distance
Mobile_Recording/phase3/Moto/large_1m/10.wav	Moto	large	1m
crisp_phase3/M1_phase3_small_3m/timit/data/TRAIN/DR1/MDAC0/SA2.WAV	M1	small	3m
crisp_phase3/C1_phase3_small_3m/timit/data/TRAIN/DR1/FDML0/SI2075.WAV	C1	small	3m
crisp_phase3/D5_phase3_small_1m/timit/data/TRAIN/DR1/MDPK0/SX423.WAV	D5	small	1m
Mobile_Recording/phase3/Mi/med_1m/145.wav	Mi	med	1m
crisp_phase3/C2_phase3_large_1m/timit/data/TRAIN/DR1/MDPK0/SA1.WAV	C2	large	1m
Mobile_Recording/phase3/LG/med_5m/340.wav	LG	med	5m
crisp_phase3/M1_phase3_large_7m/timit/data/TRAIN/DR1/MDAC0/SX91.WAV	M1	large	7m
crisp_phase3/D5_phase3_mid_3m/timit/data/TRAIN/DR1/MDAC0/SA1.WAV	D5	mid	3m
Mobile_Recording/phase3/LG/small_1m/300.wav	LG	small	1m
Mobile_Recording/phase3/Mi/small_1m/335.wav	Mi	small	1m
crisp_phase3/M1_phase3_mid_5m/timit/data/TRAIN/DR1/MDAC0/SX271.WAV	M1	mid	5m
crisp_phase3/D2_phase3_large_3m/timit/data/TRAIN/DR1/MDPK0/SI552.WAV	D2	large	3m
crisp_phase3/C2_phase3_small_1m/timit/data/TRAIN/DR1/FCJF0/SX127.WAV	C2	small	1m
Mobile_Recording/phase3/Mi/small_1m/115.wav	Mi	small	1m
crisp_phase3/C1_phase3_small_3m/timit/data/TRAIN/DR1/MDPK0/SI1683.WAV	C1	small	3m
Mobile_Recording/phase3/Moto/med_5m/585.wav	Moto	med	5m
crisp_phase3/C2_phase3_large_3m/timit/data/TRAIN/DR1/MDPK0/SI1053.WAV	C2	large	3m
Mobile_Recording/phase3/Samsung/med_3m/100.wav	Samsung	med	3m
Mobile_Recording/phase3/LG/large_close/335.wav	LG	large	0.02m
Mobile_Recording/phase3/LG/med_3m/120.wav	LG	med	3m
Mobile_Recording/phase3/Samsung/med_3m/15.wav	Samsung	med	3m
crisp_phase3/D5_phase3_large_5m/timit/data/TRAIN/DR1/MEDR0/SX294.WAV	D5	large	5m
Mobile_Recording/phase3/Moto/med_5m/425.wav	Moto	med	5m
Mobile_Recording/phase3/Samsung/small_3m/96.wav	Samsung	small	3m
Mobile_Recording/phase3/Moto/large_3m/500.wav	Moto	large	3m
crisp_phase3/D2_phase3_mid_3m/timit/data/TRAIN/DR1/MDAC0/SI1837.WAV	D2	mid	3m
crisp_phase3/C1_phase3_small_1m/timit/data/TRAIN/DR1/MCPM0/SX204.WAV	C1	small	1m
Mobile_Recording/phase3/Moto/large_1m/110.wav	Moto	large	1m
Mobile_Recording/phase3/Samsung/small_1m/520.wav	Samsung	small	1m
crisp_phase3/M1_phase3_large_7m/timit/data/TRAIN/DR1/MDPK0/SA2.WAV	M1	large	7m
crisp_phase3/D5_phase3_mid_1m/timit/data/TRAIN/DR1/MGRL0/SA1.WAV	D5	mid	1m
crisp_phase3/C2_phase3_small_1m/timit/data/TRAIN/DR1/FDAW0/SX416.WAV	C2	small	1m
crisp_phase3/D2_phase3_mid_5m/timit/data/TRAIN/DR1/MCPM0/SA2.WAV	D2	mid	5m
crisp_phase3/D2_phase3_large_5m/timit/data/TRAIN/DR1/MCPM0/SX204.WAV	D2	large	5m
crisp_phase3/C1_phase3_large_1m/timit/data/TRAIN/DR1/FCJF0/SI1657.WAV	C1	large	1m
crisp_phase3/D5_phase3_mid_1m/timit/data/TRAIN/DR1/MCPM0/SX204.WAV	D5	mid	1m
crisp_phase3/C1_phase3_small_1m/timit/data/TRAIN/DR1/MDPK0/SX63.WAV	C1	small	1m
crisp_phase3/D5_phase3_large_7m/timit/data/TRAIN/DR1/FDML0/SX429.WAV	D5	large	7m
Mobile_Recording/phase3/Samsung/large_close/270.wav	Samsung	large	0.02m
crisp_phase3/D2_phase3_small_1m/timit/data/TRAIN/DR1/FDML0/SA1.WAV	D2	small	1m
crisp_phase3/M1_phase3_large_7m/timit/data/TRAIN/DR1/FDML0/SI1779.WAV	M1	large	7m
crisp_phase3/C1_phase3_large_close/timit/data/TRAIN/DR1/FCJF0/SA2.WAV	C1	large	0.02m
crisp_phase3/C1_phase3_large_5m/timit/data/TRAIN/DR1/FETB0/SX338.WAV	C1	large	5m
crisp_phase3/C1_phase3_mid_1m/timit/data/TRAIN/DR1/FDML0/SX339.WAV	C1	mid	1m
crisp_phase3/C2_phase3_large_3m/timit/data/TRAIN/DR1/FETB0/SX338.WAV	C2	large	3m
Mobile_Recording/phase3/Samsung/small_1m/480.wav	Samsung	small	1m
Mobile_Recording/phase3/Mi/med_3m/380.wav	Mi	med	3m
crisp_phase3/M1_phase3_small_1m/timit/data/TRAIN/DR1/FCJF0/SX37.WAV	M1	small	1m
crisp_phase3/D5_phase3_large_7m/timit/data/TRAIN/DR1/FDAW0/SX236.WAV	D5	large	7m
crisp_phase3/D2_phase3_large_3m/timit/data/TRAIN/DR1/MCPM0/SX204.WAV	D2	large	3m
Mobile_Recording/phase3/Mi/small_3m/96.wav	Mi	small	3m
Mobile_Recording/phase3/Moto/small_3m/30.wav	Moto	small	3m
crisp_phase3/C2_phase3_small_3m/timit/data/TRAIN/DR1/FETB0/SI1778.WAV	C2	small	3m
crisp_phase3/D5_phase3_large_7m/timit/data/TRAIN/DR1/MCPM0/SX384.WAV	D5	large	7m
Mobile_Recording/phase3/Moto/large_3m/380.wav	Moto	large	3m
crisp_phase3/D4_phase3_small_1m/timit/data/TRAIN/DR1/FDML0/SX69.WAV	D4	small	1m
crisp_phase3/M1_phase3_large_1m/timit/data/TRAIN/DR1/MGRL0/SX327.WAV	M1	large	1m
Mobile_Recording/phase3/Moto/small_3m/128.wav	Moto	small	3m
crisp_phase3/D2_phase3_small_3m/timit/data/TRAIN/DR1/MDAC0/SX451.WAV	D2	small	3m
crisp_phase3/M1_phase3_small_3m/timit/data/TRAIN/DR1/MEDR0/SX294.WAV	M1	small	3m
crisp_phase3/C1_phase3_large_9m/timit/data/TRAIN/DR1/FDAW0/SX236.WAV	C1	large	9m
crisp_phase3/M1_phase3_mid_3m/timit/data/TRAIN/DR1/FCJF0/SX37.WAV	M1	mid	3m
crisp_phase3/D2_phase3_large_3m/timit/data/TRAIN/DR1/FCJF0/SX397.WAV	D2	large	3m
Mobile_Recording/phase3/LG/med_3m/225.wav	LG	med	3m
crisp_phase3/C1_phase3_mid_3m/timit/data/TRAIN/DR1/MDAC0/SA2.WAV	C1	mid	3m
crisp_phase3/D5_phase3_mid_5m/timit/data/TRAIN/DR1/FDAW0/SX416.WAV	D5	mid	5m
Mobile_Recording/phase3/Mi/small_1m/505.wav	Mi	small	1m
Mobile_Recording/phase3/Samsung/large_close/545.wav	Samsung	large	0.02m
crisp_phase3/D5_phase3_mid_1m/timit/data/TRAIN/DR1/MDAC0/SI1837.WAV	D5	mid	1m
Mobile_Recording/phase3/Moto/med_3m/85.wav	Moto	med	3m
crisp_phase3/M1_phase3_mid_5m/timit/data/TRAIN/DR1/FECD0/SX68.WAV	M1	mid	5m
crisp_phase3/C2_phase3_small_1m/timit/data/TRAIN/DR1/MGRL0/SI2127.WAV	C2	small	1m
crisp_phase3/M1_phase3_large_7m/timit/data/TRAIN/DR1/FETB0/SI518.WAV	M1	large	7m
crisp_phase3/M1_phase3_mid_5m/timit/data/TRAIN/DR1/FECD0/SX158.WAV	M1	mid	5m
Mobile_Recording/phase3/Moto/med_1m/365.wav	Moto	med	1m
Mobile_Recording/phase3/Moto/large_1m/230.wav	Moto	large	1m
Mobile_Recording/phase3/Mi/med_5m/505.wav	Mi	med	5m
Mobile_Recording/phase3/Moto/small_1m/455.wav	Moto	small	1m
Mobile_Recording/phase3/LG/large_1m/295.wav	LG	large	1m
crisp_phase3/D5_phase3_large_5m/timit/data/TRAIN/DR1/FECD0/SX428.WAV	D5	large	5m
Mobile_Recording/phase3/Samsung/med_5m/180.wav	Samsung	med	5m
crisp_phase3/M1_phase3_large_9m/timit/data/TRAIN/DR1/FDAW0/SX56.WAV	M1	large	9m
crisp_phase3/D2_phase3_large_3m/timit/data/TRAIN/DR1/FECD0/SX68.WAV	D2	large	3m
crisp_phase3/M1_phase3_small_1m/timit/data/TRAIN/DR1/FCJF0/SA1.WAV	M1	small	1m
Mobile_Recording/phase3/Mi/small_3m/74.wav	Mi	small	3m
Mobile_Recording/phase3/Mi/med_3m/505.wav	Mi	med	3m
crisp_phase3/D4_phase3_small_1m/timit/data/TRAIN/DR1/MCPM0/SI1824.WAV	D4	small	1m
crisp_phase3/C1_phase3_mid_5m/timit/data/TRAIN/DR1/MEDR0/SA2.WAV	C1	mid	5m
crisp_phase3/M1_phase3_mid_3m/timit/data/TRAIN/DR1/FDML0/SA1.WAV	M1	mid	3m
Mobile_Recording/phase3/Samsung/med_5m/345.wav	Samsung	med	5m
crisp_phase3/D2_phase3_mid_3m/timit/data/TRAIN/DR1/MDAC0/SX181.WAV	D2	mid	3m
Mobile_Recording/phase3/Samsung/large_1m/465.wav	Samsung	large	1m
Mobile_Recording/phase3/LG/med_1m/115.wav	LG	med	1m
crisp_phase3/C2_phase3_large_close/timit/data/TRAIN/DR1/FDAW0/SI1406.WAV	C2	large	0.02m
crisp_phase3/D2_phase3_large_close/timit/data/TRAIN/DR1/FDAW0/SX146.WAV	D2	large	0.02m
Mobile_Recording/phase3/Samsung/med_3m/255.wav	Samsung	med	3m
crisp_phase3/D5_phase3_small_3m/timit/data/TRAIN/DR1/FECD0/SX248.WAV	D5	small	3m
Mobile_Recording/phase3/Samsung/large_1m/530.wav	Samsung	large	1m
crisp_phase3/M1_phase3_small_3m/timit/data/TRAIN/DR1/MCPM0/SX204.WAV	M1	small	3m
crisp_phase3/C2_phase3_small_3m/timit/data/TRAIN/DR1/MEDR0/SX384.WAV	C2	small	3m
crisp_phase3/D2_phase3_mid_1m/timit/data/TRAIN/DR1/FCJF0/SA2.WAV	D2	mid	1m
crisp_phase3/D5_phase3_small_3m/timit/data/TRAIN/DR1/MGRL0/SI867.WAV	D5	small	3m
Mobile_Recording/phase3/LG/large_3m/310.wav	LG	large	3m
Mobile_Recording/phase3/Samsung/large_1m/365.wav	Samsung	large	1m
crisp_phase3/C2_phase3_large_5m/timit/data/TRAIN/DR1/FDML0/SI1779.WAV	C2	large	5m
crisp_phase3/M1_phase3_large_3m/timit/data/TRAIN/DR1/MEDR0/SA2.WAV	M1	large	3m
crisp_phase3/C1_phase3_small_3m/timit/data/TRAIN/DR1/MCPM0/SX204.WAV	C1	small	3m
crisp_phase3/M1_phase3_large_1m/timit/data/TRAIN/DR1/MEDR0/SA1.WAV	M1	large	1m
crisp_phase3/D5_phase3_large_5m/timit/data/TRAIN/DR1/MEDR0/SA2.WAV	D5	large	5m
crisp_phase3/M1_phase3_large_7m/timit/data/TRAIN/DR1/FCJF0/SX307.WAV	M1	large	7m
Mobile_Recording/phase3/Moto/large_1m/465.wav	Moto	large	1m
crisp_phase3/C1_phase3_small_3m/timit/data/TRAIN/DR1/MGRL0/SX237.WAV	C1	small	3m
Mobile_Recording/phase3/Samsung/small_3m/2.wav	Samsung	small	3m
Mobile_Recording/phase3/LG/med_5m/175.wav	LG	med	5m
crisp_phase3/D2_phase3_mid_5m/timit/data/TRAIN/DR1/FECD0/SX158.WAV	D2	mid	5m
crisp_phase3/C2_phase3_large_1m/timit/data/TRAIN/DR1/FECD0/SI2048.WAV	C2	large	1m
crisp_phase3/D5_phase3_large_close/timit/data/TRAIN/DR1/FETB0/SX68.WAV	D5	large	0.02m
crisp_phase3/C2_phase3_large_5m/timit/data/TRAIN/DR1/MDPK0/SX333.WAV	C2	large	5m
crisp_phase3/C2_phase3_large_5m/timit/data/TRAIN/DR1/MDPK0/SX153.WAV	C2	large	5m
crisp_phase3/C1_phase3_large_9m/timit/data/TRAIN/DR1/MDAC0/SI631.WAV	C1	large	9m
Mobile_Recording/phase3/Moto/large_close/285.wav	Moto	large	0.02m
crisp_phase3/M1_phase3_large_5m/timit/data/TRAIN/DR1/FECD0/SI2048.WAV	M1	large	5m
crisp_phase3/D5_phase3_large_1m/timit/data/TRAIN/DR1/MDPK0/SX423.WAV	D5	large	1m
crisp_phase3/M1_phase3_mid_5m/timit/data/TRAIN/DR1/FDML0/SX339.WAV	M1	mid	5m
Mobile_Recording/phase3/Mi/small_3m/164.wav	Mi	small	3m
Mobile_Recording/phase3/LG/small_1m/400.wav	LG	small	1m
crisp_phase3/D5_phase3_mid_5m/timit/data/TRAIN/DR1/FECD0/SI2048.WAV	D5	mid	5m
crisp_phase3/D2_phase3_large_5m/timit/data/TRAIN/DR1/FCJF0/SX397.WAV	D2	large	5m
crisp_phase3/M1_phase3_large_close/timit/data/TRAIN/DR1/FETB0/SI1778.WAV	M1	large	0.02m
crisp_phase3/C2_phase3_large_1m/timit/data/TRAIN/DR1/FDML0/SI1779.WAV	C2	large	1m
crisp_phase3/D5_phase3_small_3m/timit/data/TRAIN/DR1/FETB0/SA2.WAV	D5	small	3m
crisp_phase3/C2_phase3_mid_1m/timit/data/TRAIN/DR1/FCJF0/SI648.WAV	C2	mid	1m
crisp_phase3/C2_phase3_large_5m/timit/data/TRAIN/DR1/FECD0/SI1418.WAV	C2	large	5m
Mobile_Recording/phase3/LG/small_3m/156.wav	LG	small	3m
crisp_phase3/C1_phase3_small_3m/timit/data/TRAIN/DR1/FDML0/SX69.WAV	C1	small	3m
crisp_phase3/C2_phase3_large_close/timit/data/TRAIN/DR1/MCPM0/SX24.WAV	C2	large	0.02m
crisp_phase3/D2_phase3_mid_3m/timit/data/TRAIN/DR1/MDPK0/SI1053.WAV	D2	mid	3m
crisp_phase3/D1_phase3_small_1m/timit/data/TRAIN/DR1/MDAC0/SX451.WAV	D1	small	1m
crisp_phase3/D2_phase3_large_5m/timit/data/TRAIN/DR1/MGRL0/SA1.WAV	D2	large	5m
Mobile_Recording/phase3/LG/med_1m/385.wav	LG	med	1m
crisp_phase3/M1_phase3_mid_1m/timit/data/TRAIN/DR1/MDAC0/SI1837.WAV	M1	mid	1m
Mobile_Recording/phase3/Mi/med_3m/55.wav	Mi	med	3m
Mobile_Recording/phase3/LG/small_1m/10.wav	LG	small	1m
crisp_phase3/D2_phase3_large_1m/timit/data/TRAIN/DR1/MDPK0/SX63.WAV	D2	large	1m
Mobile_Recording/phase3/Samsung/small_3m/164.wav	Samsung	small	3m
crisp_phase3/C2_phase3_large_3m/timit/data/TRAIN/DR1/MEDR0/SX294.WAV	C2	large	3m
Mobile_Recording/phase3/LG/med_1m/165.wav	LG	med	1m
Mobile_Recording/phase3/Samsung/small_3m/94.wav	Samsung	small	3m
Mobile_Recording/phase3/Moto/large_1m/60.wav	Moto	large	1m
crisp_phase3/D2_phase3_large_close/timit/data/TRAIN/DR1/MGRL0/SI867.WAV	D2	large	0.02m
crisp_phase3/M1_phase3_large_5m/timit/data/TRAIN/DR1/FCJF0/SX37.WAV	M1	large	5m
Mobile_Recording/phase3/Moto/large_close/495.wav	Moto	large	0.02m
crisp_phase3/C2_phase3_small_3m/timit/data/TRAIN/DR1/MCPM0/SA1.WAV	C2	small	3m
crisp_phase3/C1_phase3_large_3m/timit/data/TRAIN/DR1/MDAC0/SI631.WAV	C1	large	3m
crisp_phase3/C2_phase3_small_3m/timit/data/TRAIN/DR1/MCPM0/SX384.WAV	C2	small	3m
crisp_phase3/D2_phase3_large_3m/timit/data/TRAIN/DR1/MEDR0/SX114.WAV	D2	large	3m
Mobile_Recording/phase3/Samsung/large_close/130.wav	Samsung	large	0.02m
crisp_phase3/C2_phase3_small_3m/timit/data/TRAIN/DR1/MGRL0/SA2.WAV	C2	small	3m
Mobile_Recording/phase3/LG/med_3m/200.wav	LG	med	3m
Mobile_Recording/phase3/LG/small_1m/380.wav	LG	small	1m
crisp_phase3/D5_phase3_large_9m/timit/data/TRAIN/DR1/MGRL0/SX417.WAV	D5	large	9m
crisp_phase3/D5_phase3_small_1m/timit/data/TRAIN/DR1/MDAC0/SI631.WAV	D5	small	1m
crisp_phase3/M1_phase3_mid_5m/timit/data/TRAIN/DR1/MEDR0/SX204.WAV	M1	mid	5m
crisp_phase3/D1_phase3_small_1m/timit/data/TRAIN/DR1/FDML0/SI1149.WAV	D1	small	1m
Mobile_Recording/phase3/Mi/med_5m/190.wav	Mi	med	5m
Mobile_Recording/phase3/Mi/large_close/225.wav	Mi	large	0.02m
crisp_phase3/C1_phase3_large_7m/timit/data/TRAIN/DR1/FDML0/SA1.WAV	C1	large	7m
crisp_phase3/C1_phase3_small_3m/timit/data/TRAIN/DR1/FDML0/SX249.WAV	C1	small	3m
crisp_phase3/M1_phase3_large_3m/timit/data/TRAIN/DR1/FCJF0/SA1.WAV	M1	large	3m
Mobile_Recording/phase3/Mi/med_3m/385.wav	Mi	med	3m
Mobile_Recording/phase3/LG/small_1m/290.wav	LG	small	1m
crisp_phase3/M1_phase3_small_1m/timit/data/TRAIN/DR1/FCJF0/SX307.WAV	M1	small	1m
crisp_phase3/D2_phase3_large_3m/timit/data/TRAIN/DR1/MGRL0/SI1497.WAV	D2	large	3m
Mobile_Recording/phase3/Moto/med_5m/230.wav	Moto	med	5m
crisp_phase3/C2_phase3_large_3m/timit/data/TRAIN/DR1/FCJF0/SI1027.WAV	C2	large	3m
crisp_phase3/D5_phase3_small_3m/timit/data/TRAIN/DR1/MEDR0/SI1374.WAV	D5	small	3m
crisp_phase3/C2_phase3_small_1m/timit/data/TRAIN/DR1/MGRL0/SX417.WAV	C2	small	1m
crisp_phase3/D2_phase3_mid_5m/timit/data/TRAIN/DR1/FECD0/SX428.WAV	D2	mid	5m
Mobile_Recording/phase3/LG/med_3m/295.wav	LG	med	3m
crisp_phase3/C2_phase3_mid_3m/timit/data/TRAIN/DR1/MCPM0/SX114.WAV	C2	mid	3m
crisp_phase3/M1_phase3_mid_1m/timit/data/TRAIN/DR1/MCPM0/SX24.WAV	M1	mid	1m
crisp_phase3/C2_phase3_large_close/timit/data/TRAIN/DR1/FDAW0/SX146.WAV	C2	large	0.02m
crisp_phase3/D5_phase3_large_5m/timit/data/TRAIN/DR1/MDPK0/SI552.WAV	D5	large	5m
crisp_phase3/D2_phase3_small_3m/timit/data/TRAIN/DR1/FECD0/SI1418.WAV	D2	small	3m
crisp_phase3/C2_phase3_large_3m/timit/data/TRAIN/DR1/MGRL0/SI1497.WAV	C2	large	3m
Mobile_Recording/phase3/LG/med_1m/355.wav	LG	med	1m
Mobile_Recording/phase3/LG/med_3m/55.wav	LG	med	3m
Mobile_Recording/phase3/LG/med_5m/425.wav	LG	med	5m
Mobile_Recording/phase3/Moto/med_1m/230.wav	Moto	med	1m
crisp_phase3/D2_phase3_large_7m/timit/data/TRAIN/DR1/FDML0/SA2.WAV	D2	large	7m
crisp_phase3/C1_phase3_large_close/timit/data/TRAIN/DR1/FCJF0/SX397.WAV	C1	large	0.02m
crisp_phase3/D5_phase3_mid_5m/timit/data/TRAIN/DR1/MCPM0/SX384.WAV	D5	mid	5m
Mobile_Recording/phase3/Mi/large_1m/200.wav	Mi	large	1m
Mobile_Recording/phase3/Moto/large_3m/535.wav	Moto	large	3m
crisp_phase3/D5_phase3_large_3m/timit/data/TRAIN/DR1/MGRL0/SI867.WAV	D5	large	3m
crisp_phase3/D2_phase3_large_1m/timit/data/TRAIN/DR1/MCPM0/SI564.WAV	D2	large	1m
crisp_phase3/M1_phase3_large_7m/timit/data/TRAIN/DR1/MGRL0/SX147.WAV	M1	large	7m
crisp_phase3/D2_phase3_large_7m/timit/data/TRAIN/DR1/MEDR0/SX24.WAV	D2	large	7m
crisp_phase3/D2_phase3_mid_3m/timit/data/TRAIN/DR1/FETB0/SX428.WAV	D2	mid	3m
Mobile_Recording/phase3/Samsung/small_3m/136.wav	Samsung	small	3m
Mobile_Recording/phase3/Moto/med_3m/320.wav	Moto	med	3m
crisp_phase3/D5_phase3_large_7m/timit/data/TRAIN/DR1/FCJF0/SI1027.WAV	D5	large	7m
crisp_phase3/C1_phase3_large_close/timit/data/TRAIN/DR1/FDAW0/SX146.WAV	C1	large	0.02m
Mobile_Recording/phase3/Moto/large_3m/290.wav	Moto	large	3m
crisp_phase3/C1_phase3_large_5m/timit/data/TRAIN/DR1/MEDR0/SI2004.WAV	C1	large	5m
crisp_phase3/C1_phase3_mid_1m/timit/data/TRAIN/DR1/FCJF0/SX217.WAV	C1	mid	1m
crisp_phase3/M1_phase3_mid_3m/timit/data/TRAIN/DR1/MDAC0/SX181.WAV	M1	mid	3m
crisp_phase3/C1_phase3_mid_3m/timit/data/TRAIN/DR1/MDAC0/SX361.WAV	C1	mid	3m
crisp_phase3/D2_phase3_small_1m/timit/data/TRAIN/DR1/FDAW0/SI1406.WAV	D2	small	1m
crisp_phase3/D2_phase3_large_3m/timit/data/TRAIN/DR1/MGRL0/SA1.WAV	D2	large	3m
crisp_phase3/C2_phase3_small_1m/timit/data/TRAIN/DR1/MCPM0/SX114.WAV	C2	small	1m
Mobile_Recording/phase3/LG/large_1m/130.wav	LG	large	1m
Mobile_Recording/phase3/Samsung/med_3m/75.wav	Samsung	med	3m
crisp_phase3/C1_phase3_small_1m/timit/data/TRAIN/DR1/MEDR0/SX114.WAV	C1	small	1m
crisp_phase3/M1_phase3_large_1m/timit/data/TRAIN/DR1/MCPM0/SI1194.WAV	M1	large	1m
crisp_phase3/D2_phase3_mid_5m/timit/data/TRAIN/DR1/MEDR0/SA2.WAV	D2	mid	5m
crisp_phase3/M1_phase3_small_1m/timit/data/TRAIN/DR1/FETB0/SI518.WAV	M1	small	1m
crisp_phase3/D5_phase3_mid_1m/timit/data/TRAIN/DR1/MGRL0/SI867.WAV	D5	mid	1m
Mobile_Recording/phase3/Samsung/med_5m/210.wav	Samsung	med	5m
Mobile_Recording/phase3/Mi/med_3m/435.wav	Mi	med	3m
crisp_phase3/C1_phase3_large_9m/timit/data/TRAIN/DR1/MCPM0/SX24.WAV	C1	large	9m
crisp_phase3/D5_phase3_large_5m/timit/data/TRAIN/DR1/FECD0/SI788.WAV	D5	large	5m
Mobile_Recording/phase3/Mi/med_5m/380.wav	Mi	med	5m
crisp_phase3/C2_phase3_small_3m/timit/data/TRAIN/DR1/FDAW0/SX416.WAV	C2	small	3m
crisp_phase3/D5_phase3_large_9m/timit/data/TRAIN/DR1/FCJF0/SA2.WAV	D5	large	9m
crisp_phase3/C1_phase3_mid_3m/timit/data/TRAIN/DR1/FECD0/SA1.WAV	C1	mid	3m
crisp_phase3/M1_phase3_large_1m/timit/data/TRAIN/DR1/MEDR0/SA2.WAV	M1	large	1m
Mobile_Recording/phase3/Samsung/large_1m/20.wav	Samsung	large	1m
crisp_phase3/M1_phase3_small_3m/timit/data/TRAIN/DR1/MGRL0/SX57.WAV	M1	small	3m
crisp_phase3/C2_phase3_large_7m/timit/data/TRAIN/DR1/MDAC0/SI1837.WAV	C2	large	7m
crisp_phase3/M1_phase3_large_7m/timit/data/TRAIN/DR1/FCJF0/SI1657.WAV	M1	large	7m
crisp_phase3/D2_phase3_large_close/timit/data/TRAIN/DR1/FDML0/SA1.WAV	D2	large	0.02m
crisp_phase3/D2_phase3_mid_5m/timit/data/TRAIN/DR1/MDPK0/SX423.WAV	D2	mid	5m
Mobile_Recording/phase3/Moto/med_5m/600.wav	Moto	med	5m
crisp_phase3/M1_phase3_mid_5m/timit/data/TRAIN/DR1/MGRL0/SX57.WAV	M1	mid	5m
crisp_phase3/C2_phase3_small_3m/timit/data/TRAIN/DR1/FETB0/SX68.WAV	C2	small	3m
crisp_phase3/D2_phase3_small_1m/timit/data/TRAIN/DR1/FETB0/SI518.WAV	D2	small	1m
Mobile_Recording/phase3/LG/med_3m/370.wav	LG	med	3m
Mobile_Recording/phase3/LG/med_5m/550.wav	LG	med	5m
crisp_phase3/C1_phase3_large_3m/timit/data/TRAIN/DR1/MGRL0/SA1.WAV	C1	large	3m
crisp_phase3/D5_phase3_mid_5m/timit/data/TRAIN/DR1/FECD0/SX338.WAV	D5	mid	5m
Mobile_Recording/phase3/Moto/small_1m/160.wav	Moto	small	1m
crisp_phase3/M1_phase3_mid_1m/timit/data/TRAIN/DR1/MDPK0/SX243.WAV	M1	mid	1m
Mobile_Recording/phase3/Samsung/small_1m/295.wav	Samsung	small	1m
Mobile_Recording/phase3/Moto/small_1m/585.wav	Moto	small	1m
crisp_phase3/M1_phase3_large_3m/timit/data/TRAIN/DR1/MDAC0/SX271.WAV	M1	large	3m
crisp_phase3/D2_phase3_mid_1m/timit/data/TRAIN/DR1/MDAC0/SI631.WAV	D2	mid	1m
crisp_phase3/C1_phase3_large_9m/timit/data/TRAIN/DR1/FETB0/SX158.WAV	C1	large	9m
crisp_phase3/D5_phase3_large_7m/timit/data/TRAIN/DR1/FDAW0/SI1406.WAV	D5	large	7m
crisp_phase3/C2_phase3_small_3m/timit/data/TRAIN/DR1/FCJF0/SI648.WAV	C2	small	3m
crisp_phase3/M1_phase3_mid_1m/timit/data/TRAIN/DR1/MCPM0/SX294.WAV	M1	mid	1m
crisp_phase3/C2_phase3_large_3m/timit/data/TRAIN/DR1/FECD0/SX338.WAV	C2	large	3m
Mobile_Recording/phase3/Samsung/large_close/300.wav	Samsung	large	0.02m
crisp_phase3/D1_phase3_small_1m/timit/data/TRAIN/DR1/FETB0/SX248.WAV	D1	small	1m
crisp_phase3/M1_phase3_mid_3m/timit/data/TRAIN/DR1/FETB0/SI1778.WAV	M1	mid	3m
crisp_phase3/M1_phase3_mid_1m/timit/data/TRAIN/DR1/MEDR0/SX204.WAV	M1	mid	1m
crisp_phase3/D5_phase3_large_3m/timit/data/TRAIN/DR1/FDAW0/SI1271.WAV	D5	large	3m
crisp_phase3/C1_phase3_large_7m/timit/data/TRAIN/DR1/FECD0/SI788.WAV	C1	large	7m
crisp_phase3/D2_phase3_large_3m/timit/data/TRAIN/DR1/FECD0/SI2048.WAV	D2	large	3m
crisp_phase3/D2_phase3_small_3m/timit/data/TRAIN/DR1/MDAC0/SX181.WAV	D2	small	3m
Mobile_Recording/phase3/Mi/med_1m/320.wav	Mi	med	1m
crisp_phase3/M1_phase3_large_1m/timit/data/TRAIN/DR1/FETB0/SX338.WAV	M1	large	1m
crisp_phase3/C1_phase3_large_7m/timit/data/TRAIN/DR1/FCJF0/SX307.WAV	C1	large	7m
crisp_phase3/D2_phase3_small_3m/timit/data/TRAIN/DR1/FDAW0/SX416.WAV	D2	small	3m
crisp_phase3/D2_phase3_large_3m/timit/data/TRAIN/DR1/MDAC0/SA1.WAV	D2	large	3m
crisp_phase3/D5_phase3_large_9m/timit/data/TRAIN/DR1/MDAC0/SX91.WAV	D5	large	9m
Mobile_Recording/phase3/Moto/large_1m/525.wav	Moto	large	1m
Mobile_Recording/phase3/Samsung/med_1m/60.wav	Samsung	med	1m
crisp_phase3/M1_phase3_large_7m/timit/data/TRAIN/DR1/MEDR0/SI744.WAV	M1	large	7m
crisp_phase3/C1_phase3_large_1m/timit/data/TRAIN/DR1/MGRL0/SI1497.WAV	C1	large	1m
Mobile_Recording/phase3/Samsung/large_close/105.wav	Samsung	large	0.02m
Mobile_Recording/phase3/Mi/med_1m/365.wav	Mi	med	1m
crisp_phase3/C2_phase3_large_9m/timit/data/TRAIN/DR1/MDPK0/SX333.WAV	C2	large	9m
crisp_phase3/D2_phase3_mid_1m/timit/data/TRAIN/DR1/MEDR0/SA2.WAV	D2	mid	1m
crisp_phase3/D2_phase3_large_7m/timit/data/TRAIN/DR1/MDPK0/SX153.WAV	D2	large	7m
crisp_phase3/C1_phase3_mid_3m/timit/data/TRAIN/DR1/FETB0/SX158.WAV	C1	mid	3m
